case_id	suite	source_locator	source_object	declaration_kind	disposition	provisional_owner	reason	evidence_id
SVELTE-4891373E244BECEC955F	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-derived-2/	4c80ae0db972beb71fad1d48394b98f4abcd14f9	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-4C83BA3ED0D764DC1B39	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-derived-3/	2d45a2123c98c955e2be8472f3eb7d12c614625b	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-E370B1562969BBF04DE4	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-derived-fn/	4ca67132b0d47713c3312599141335044bec7394	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-C880C76BD1BA04AC590B	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-derived-private/	6b3f42fbef7efcc7a927c350b2fbe0fd09e5ebf1	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-80C78CB63DFA64E7F0BC	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-derived-unowned/	088acbf005f96a4c460de123febb6d3c3a9bb2ab	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-65FDAD51BFA49372B767	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-derived/	8905dcf32950d23df172d0e6ecc6b0066cce317a	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-0708B08CFF1C45D2B839	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-effect-derived/	4755445a87fc19594ae292d9d597502b0358b020	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-8988E16382FC637588FA	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-effect/	ae729cb764c28f1e859f06bf9f7bb8e55fea0dd8	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-251CD6EC699DF4ADAD54	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-extended-effect-derived/	cd315b41da3425ef6a050e537fdbfac7a8fcc058	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-FC262CD5A8C230F2B72F	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-increment/	7c2b5fcb661f31a0664d9c6574ebded6c4d404e2	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-10AE57A0E4E8A551F821	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-init-conflict/	c29c64df2146f30d28cd7a235870990714d2ef08	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-B3C111F85651E2CD2094	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-init-eager-2/	ad5439696b37893908c497b5dbbc95214229f1f8	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-A9063E4C832CF7277114	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-init-eager-3/	070875ef8fd46fa29cb56dcb332d5e43bcfbb2e8	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-A2BCE8BA4C1CDB1F6ED5	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-init-eager/	330dbaf9351b978951dfa9edf20dc8451651cbb5	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-7E236DCCAEAC23F3F388	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-init/	83de907fe2e69cbb424ed3c43b93df1a3b282749	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-FB9126A0FDEAA4D17F7C	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-proxy/	809829f35677cd01b03baebf62755287eb468718	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-210A4710AEED77E3CDB2	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-public-private/	3df79dde7be3a04b2cce5010f4b958cb20befbac	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-6E2DA4C6840F6C872522	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-raw/	7b16b6d6d80957ce9628263d4bc5cc52575717bd	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-11C084A80E5DBA875DFF	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state-with-literal/	5717b9aab6bf3d19ad1fd298e1ab25495e2a5b04	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-76EA881867CFC6441642	runtime-runes	packages/svelte/tests/runtime-runes/samples/class-state/	614af0ce84c221c9de2a997ca29af33dff5ea88c	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-6C52EE06390231EDE0B7	runtime-runes	packages/svelte/tests/runtime-runes/samples/clean-block-inner-effects/	fb4f6cda45f064840f79624bb3a5dfe0a9e1bb1e	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-FFD085A84EA9108682E5	runtime-runes	packages/svelte/tests/runtime-runes/samples/clsx/	3015dcc92a06a831cfd7f640788b9b0682efcece	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-CB65119E7554FFC42AD6	runtime-runes	packages/svelte/tests/runtime-runes/samples/comment-separated-text/	55c44918dceb2f92c052d07894e2bbbbb072f51f	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-7631D64ACF63E7FF7775	runtime-runes	packages/svelte/tests/runtime-runes/samples/component-css-props-falsy/	2b1fae5271dc550c6822e84136dfdfdb1f84763c	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-2D30235BCE0D8AB3FBA6	runtime-runes	packages/svelte/tests/runtime-runes/samples/component-dont-fuse-whitespace/	2c7141f2ce4ac6a71772e0ea3f1607b7baec8af7	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-2D30EDCA98C5EEA6D75E	runtime-runes	packages/svelte/tests/runtime-runes/samples/component-let-directive/	3a9ef62bfed90ebe4c44d6c49d5ce542b667663a	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-23208F399D34A7A034A5	runtime-runes	packages/svelte/tests/runtime-runes/samples/component-prop-unescaped/	630a25fa954f759a1dec0c47026a8597c56e32f3	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-8CE0906006062A7A7F9C	runtime-runes	packages/svelte/tests/runtime-runes/samples/component-transition-hmr/	9ed769420b9a2f453a34356e01ba065554d733b9	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-CE197437DD955548990A	runtime-runes	packages/svelte/tests/runtime-runes/samples/const-snippet-reactive/	3653bb8e661c89ae6ef80e841cdedb703a8e8c1d	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-67FEB62FCB17141D81B8	runtime-runes	packages/svelte/tests/runtime-runes/samples/const-tag-boundary-deprecated-usage/	9983356804e6d9677383b6bc21ca18ce58a7596e	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-FC0BBE4F7FB72D4DA846	runtime-runes	packages/svelte/tests/runtime-runes/samples/const-tag-boundary/	5a7d83d5d0c47311a3657cd029abe533c9023a19	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-16523D6F7422B7730533	runtime-runes	packages/svelte/tests/runtime-runes/samples/contenteditable-state/	955b5ce6029116a030d0ddb652474e39f0938980	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-A888607CC0C0B5813072	runtime-runes	packages/svelte/tests/runtime-runes/samples/create-context-programmatic/	d1c11e74a7c4844aa3a545d8d9ab90004b808ec1	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-3CCDD0624D870D50F7F2	runtime-runes	packages/svelte/tests/runtime-runes/samples/create-context/	ed95cecb8201008fd3acd6a4e003c19e0d36657e	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-DADA607AE34DF91302C4	runtime-runes	packages/svelte/tests/runtime-runes/samples/create-raw-snippet-invalid-render/	114ca94f8ccea842109041224e54429545305276	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-238B96145FE1405960BC	runtime-runes	packages/svelte/tests/runtime-runes/samples/custom-element-attributes/	dcd74af5d1e74db34dd5f9fa9338473497fd0254	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-C76D204F1EA1E95F53CC	runtime-runes	packages/svelte/tests/runtime-runes/samples/custom-element-injected-styles/	a2b6a1fe41fbada7af6e01b55ee91d58af763a92	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-4EA81F0754B4D0BCD02A	runtime-runes	packages/svelte/tests/runtime-runes/samples/custom-element-slot-in-snippet/	80e80c9b0b47d1395aecdb236f3e947f43792f34	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-26BFBA020D92F686345E	runtime-runes	packages/svelte/tests/runtime-runes/samples/custom-element-svelte-class/	5125342da002ec1d8c7a681d9b063fe48480e3c8	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-603E52118D27F2447D0B	runtime-runes	packages/svelte/tests/runtime-runes/samples/debug-tag-object/	cc13ec64f136a98023218b2157845ea691d14078	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-3FC87264B1A3F3D57705	runtime-runes	packages/svelte/tests/runtime-runes/samples/declaration-tag-multiple-declarators/	7257a3c1de677b13cc120ea0ff01ce1752eb4ad8	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-A1B12AE86629D931E7D8	runtime-runes	packages/svelte/tests/runtime-runes/samples/declaration-tags-each/	11f351a10754062ba9dad7626e2abafb456a3939	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-C083568F012200549BA6	runtime-runes	packages/svelte/tests/runtime-runes/samples/declaration-tags-no-script/	929b9b0d76b65311203309c62d463534c7ae5dcf	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-17A843958334E92FD0EA	runtime-runes	packages/svelte/tests/runtime-runes/samples/declaration-tags/	ef33fa339117ca908f58c08b486ced3161785821	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-F2D11D50F380E1A15D9D	runtime-runes	packages/svelte/tests/runtime-runes/samples/deferred-events-consistency-2/	71078db05e6f9d3794fd0bb13c6708bfff216a3d	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-9A3EBF38D9F605AD6A9B	runtime-runes	packages/svelte/tests/runtime-runes/samples/deferred-events-consistency-3/	609fb23ec64f5ce75845ccac632b32ff1a2b7b47	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-646310557620C019AE15	runtime-runes	packages/svelte/tests/runtime-runes/samples/deferred-events-consistency-4/	6c34c254e6d31596d4152a1c78d487f1c093683f	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-0756A37B1848EA2D7978	runtime-runes	packages/svelte/tests/runtime-runes/samples/deferred-events-consistency/	61980e66827ca4d26d3922aeb8ef7a2d5c22ba3d	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-CC7A349D149695D3D85E	runtime-runes	packages/svelte/tests/runtime-runes/samples/delete-proxy-key/	8c6025d62b4713c59a3470c891a1660b3d782b80	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-E866263AD7B7AAF892C2	runtime-runes	packages/svelte/tests/runtime-runes/samples/dependencyless-abort-signal/	c975dbc60290824ff7f69b58654bf47b8f7fee1b	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-D6B9994135532CC7A665	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-cascade/	0b084bb3a128b3a7e238e2e9f0b4d4969a1e2249	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-9040CE9F47BC7F54B567	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-cleanup-old-value/	ea3f826ea5ee005d8fce75094ea56dde85a5ab6b	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-68B947E55EB6D10DE67A	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-dep-set-while-rendering/	39af92517f42bef336873d965902c234b72544a4	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-656EA3A0B89ED9829A98	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-dependencies-2/	28208494f9eac15eca72753e837c3827e3133f9d	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-B6F936AE64F5E583B250	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-dependencies/	4671c2a35822cc335b0a0014c7f17274ae530067	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-72AD53CCF47663340553	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-destructure/	1ac33fe775f1f2a42d048d9b3348f6202ea1ce7c	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-E123B3CA785AA0B25100	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-destructured-from-derived/	eb5cbdaacd755866e691ef1ce1f8cca97da7d2ee	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-372214EDDB955DBDFDD8	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-destructured-iterator/	db92201b888936effa7e73a458b257f94e5a6b6e	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-66461DF581BFB3EF0DC1	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-destructured/	f9f1109c0d21f6b3a3859a004c8e39ae438d8e90	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-84D866A1165AB22DDFAF	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-direct/	26b69a41ef6c3c973d24c868ecc8b6f6b4f50f11	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-8A971C3FA186210B195C	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-disconnect/	452f1ab5611eaf36d1078f5159c1302d88f370d0	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-D003138C00C3E5AEE509	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-fn-destructure/	5188d6b0f03a8b8b447046d0f7e22023b3866963	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-9A89E50BFA102909983F	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-fn-recursive/	8743ebcf39e286be32a0b2e221da8a90d910bc93	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-182C552E40F96E8202B7	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-fn/	0ad53eb544b311f1e27bdbae162b75e0597ecefc	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-5018B81BE031947AE123	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-forward-ref-leading-comments/	a6586e7809818ca7c5dcfb059f62ec1ab4a34710	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-19A4D774F2F5C0A30083	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-get-context/	e480ab8e2ea0c94e1167f3b745e8e2a93d0fc9e0	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-A2B75FD0764ECACC2134	runtime-runes	packages/svelte/tests/runtime-runes/samples/derived-in-expression/	815b0b7ed3595c8892e539439b418370cbb217f2	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
